0.00999912 0.00999414 0.00999913
0.0199965 0.0199766 0.0199965
0.0299921 0.0299473 0.0299922
0.039986 0.0399063 0.0399862
0.0499781 0.0498537 0.0499784
0.0599685 0.0597893 0.0599689
0.0699571 0.0697132 0.0699576
0.079944 0.0796255 0.0799447
0.0899291 0.089526 0.08993
0.0999125 0.0994149 0.0999136
0.109894 0.109292 0.109895
0.119874 0.119158 0.119876
0.129852 0.129011 0.129854
0.139829 0.138854 0.139831
0.149803 0.148684 0.149806
0.159776 0.158503 0.159779
0.169748 0.16831 0.169751
0.179717 0.178106 0.17972
0.189685 0.187889 0.189689
0.199651 0.197662 0.199655
0.209615 0.207422 0.20962
0.219578 0.217171 0.219583
0.229539 0.226908 0.229544
0.239498 0.236634 0.239504
0.249455 0.246348 0.249462
0.259411 0.25605 0.259418
0.269365 0.265741 0.269372
0.279317 0.27542 0.279325
0.289267 0.285087 0.289276
0.299216 0.294743 0.299226
0.309163 0.304387 0.309173
0.319109 0.314019 0.319119
0.329052 0.32364 0.329064
0.338994 0.33325 0.339006
0.348934 0.342847 0.348947
0.358873 0.352433 0.358887
0.36881 0.362008 0.368824
0.378745 0.371571 0.37876
0.388678 0.381122 0.388694
0.39861 0.390662 0.398627
0.40854 0.40019 0.408557
0.418468 0.409706 0.418486
0.428394 0.419211 0.428414
0.438319 0.428704 0.43834
0.448242 0.438186 0.448264
0.458164 0.447656 0.458186
0.468084 0.457114 0.468107
0.478002 0.466561 0.478026
0.487918 0.475997 0.487943
0.497833 0.48542 0.497859
0.507746 0.494833 0.507773
0.517657 0.504233 0.517685
0.527566 0.513622 0.527596
0.537474 0.523 0.537505
0.547381 0.532366 0.547412
0.557285 0.54172 0.557318
0.567188 0.551063 0.567222
0.577089 0.560394 0.577124
0.586988 0.569714 0.587025
0.596886 0.579022 0.596924
0.606782 0.588319 0.606821
0.616677 0.597604 0.616716
0.626569 0.606878 0.62661
0.63646 0.61614 0.636503
0.64635 0.62539 0.646393
0.656237 0.634629 0.656282
0.666123 0.643857 0.66617
0.676008 0.653072 0.676055
0.68589 0.662277 0.68594
0.695771 0.67147 0.695822
0.705651 0.680651 0.705703
0.715528 0.689821 0.715582
0.725404 0.698979 0.725459
0.735278 0.708126 0.735335
0.745151 0.717261 0.745209
0.755022 0.726385 0.755082
0.764891 0.735498 0.764952
0.774759 0.744598 0.774822
0.784625 0.753688 0.784689
0.794489 0.762766 0.794555
0.804352 0.771832 0.804419
0.814213 0.780887 0.814282
0.824072 0.78993 0.824143
0.83393 0.798962 0.834002
0.843786 0.807982 0.84386
0.85364 0.816991 0.853716
0.863493 0.825989 0.86357
0.873344 0.834975 0.873423
0.883193 0.843949 0.883274
0.893041 0.852912 0.893124
0.902887 0.861864 0.902972
0.912732 0.870804 0.912818
0.922574 0.879733 0.922663
0.932416 0.88865 0.932506
0.942255 0.897556 0.942347
0.952093 0.90645 0.952187
0.961929 0.915333 0.962025
0.971764 0.924204 0.971861
0.981597 0.933064 0.981696
0.991428 0.941913 0.99153
1.00126 0.95075 1.00136
1.01109 0.959576 1.01119
1.02091 0.96839 1.02102
1.03074 0.977193 1.03085
1.04056 0.985984 1.04067
1.05038 0.994764 1.0505
1.0602 1.00353 1.06032
1.07002 1.01229 1.07014
1.07984 1.02104 1.07996
1.08965 1.02977 1.08977
1.09946 1.03849 1.09959
1.10928 1.0472 1.1094
1.11909 1.0559 1.11922
1.12889 1.06459 1.12903
1.1387 1.07327 1.13883
1.14851 1.08194 1.14864
1.15831 1.09059 1.15845
1.16811 1.09923 1.16825
1.17791 1.10787 1.17806
1.18771 1.11649 1.18786
1.19751 1.12509 1.19766
1.2073 1.13369 1.20745
1.2171 1.14228 1.21725
1.22689 1.15085 1.22704
1.23668 1.15942 1.23684
