# Datos simulacion fuerza de magnus - Parametros
#velocidad inicial28.2843
#  Omega_z 10,  b:0.1, b20
0.0199717 -4.95814e-06 0.0199717
0.0398871 -1.98146e-05 0.0398871
0.0597465 -4.45421e-05 0.0597465
0.0795502 -7.91134e-05 0.0795502
0.0992985 -0.000123502 0.0992985
0.118992 -0.000177681 0.118992
0.13863 -0.000241623 0.13863
0.158214 -0.000315304 0.158214
0.177744 -0.000398696 0.177744
0.19722 -0.000491774 0.19722
0.216642 -0.000594513 0.216642
0.236012 -0.000706886 0.236012
0.255328 -0.00082887 0.255328
0.274591 -0.000960438 0.274591
0.293802 -0.00110157 0.293802
0.312961 -0.00125223 0.312961
0.332068 -0.00141241 0.332068
0.351124 -0.00158207 0.351124
0.370128 -0.0017612 0.370128
0.389081 -0.00194976 0.389081
0.407984 -0.00214774 0.407983
0.426836 -0.00235512 0.426835
0.445637 -0.00257186 0.445637
0.464389 -0.00279795 0.464389
0.483092 -0.00303336 0.483091
0.501744 -0.00327808 0.501744
0.520348 -0.00353207 0.520348
0.538903 -0.00379532 0.538903
0.557409 -0.0040678 0.557409
0.575867 -0.0043495 0.575867
0.594277 -0.00464038 0.594276
0.612638 -0.00494043 0.612638
0.630953 -0.00524963 0.630952
0.649219 -0.00556796 0.649219
0.667439 -0.00589539 0.667439
0.685612 -0.0062319 0.685612
0.703738 -0.00657748 0.703738
0.721818 -0.0069321 0.721817
0.739851 -0.00729574 0.739851
0.757839 -0.00766839 0.757839
0.775781 -0.00805001 0.775781
0.793677 -0.0084406 0.793677
0.811529 -0.00884013 0.811528
0.829335 -0.00924857 0.829334
0.847096 -0.00966593 0.847096
0.864813 -0.0100922 0.864813
0.882486 -0.0105273 0.882485
0.900114 -0.0109712 0.900113
0.917699 -0.011424 0.917698
0.935239 -0.0118855 0.935239
0.952737 -0.0123559 0.952736
0.970191 -0.012835 0.97019
0.987602 -0.0133229 0.987601
1.00497 -0.0138195 1.00497
1.0223 -0.0143249 1.02229
1.03958 -0.0148389 1.03958
1.05682 -0.0153616 1.05682
1.07402 -0.015893 1.07402
1.09118 -0.016433 1.09118
1.10829 -0.0169816 1.10829
1.12537 -0.0175388 1.12537
1.1424 -0.0181047 1.1424
1.15939 -0.0186791 1.15939
1.17634 -0.019262 1.17634
1.19325 -0.0198535 1.19325
1.21012 -0.0204536 1.21012
1.22695 -0.0210621 1.22695
1.24374 -0.0216791 1.24374
1.26049 -0.0223046 1.26049
1.2772 -0.0229385 1.2772
1.29388 -0.0235809 1.29387
1.31051 -0.0242317 1.31051
1.3271 -0.024891 1.3271
1.34365 -0.0255586 1.34365
1.36017 -0.0262346 1.36017
1.37665 -0.0269189 1.37664
1.39308 -0.0276116 1.39308
1.40948 -0.0283127 1.40948
1.42585 -0.029022 1.42584
1.44217 -0.0297397 1.44217
1.45846 -0.0304656 1.45845
1.47471 -0.0311998 1.4747
1.49092 -0.0319422 1.49091
1.50709 -0.0326929 1.50709
1.52323 -0.0334519 1.52323
1.53933 -0.034219 1.53933
1.5554 -0.0349943 1.55539
1.57142 -0.0357778 1.57142
1.58741 -0.0365695 1.58741
1.60337 -0.0373693 1.60337
1.61929 -0.0381773 1.61929
1.63517 -0.0389934 1.63517
1.65102 -0.0398176 1.65102
1.66683 -0.0406499 1.66683
1.68261 -0.0414903 1.68261
1.69835 -0.0423387 1.69835
1.71406 -0.0431952 1.71405
