text
"RT @TattaGT: Funcionarios de @Avianca rasgaron, rayaron, rasparon y golpearon mi maleta. Comprada ¡ayer! Es la segunda que me deben. @BOG_E…"
RT @TattaGT: @Avianca no responde por maletas atrofiadas en el transporte. ¡NADIE RESPONDE! Maletas de $600.000 a la basura por maltrato. E…
"Buenas noches @Avianca, información del vuelo 81 desnito Bogotá por favor"
"Señores de @avianca, solucionenle a @TattaGT que gracias a ustedes, tiene inconformidades, pésimo servicio"
@modadulce @Marielmusic @Aeromexico @Avianca @YouTube que total descaro de las aerolineas! Lastima por Aeromexico!
"RT @hacemeun14: Si los tiquetes de @Avianca no fueran tan caros, me iría del país"
@modadulce @Marielmusic @Aeromexico @Avianca @YouTube yo viaje de el DF a Dallas Tx por Aeromexico y tuvimos una Pesima experiecia!
"@LATAM_CO el colmo que nos tengan más de dos horas sentados en el avión mientras ""revisan fallas técnicas del avión"" vuelo 3166 bgta - bga."
"@LATAM_CO es que no se trata del estado del vuelo, es de las condiciones dentro del avión.. llevamos 2 horas a bordo"
"@LATAM_CO inclusive más, ni siquiera brindan un vaso de agua"
"Como dijo mi suegro, este frío está ""para-mozo"". *Le dan trabajo en @VivaColombiaco *"
AV247 de hoy ruta #Washington  #Bogota con imagen de @FCFSeleccionCol Foto próximo  abordar #USA @Avianca aterrizan… https://t.co/MlcCD1OKqb
RT @CarlaMorrisonmx: Avianca y AeroMexico hagan algo!!!! No se vale que roben cosas de maletas! @Aeromexico @Avianca @Marielmusic https://t…
"@LATAM_CO que mal, fallas técnicas en el avión que cubre ruta BGA-BOG, espera aún de 2 horas y no pasa nada👎"
"@LATAM_CO @vaneerodrigueza estamos igual los que esperamos ese vuelo, para ir BGA-BOG, ni un vaso con agua😿"
"Srs @LATAM_CO veo una ""promo"" Bgt-Bquilla por $86.400 precio final por trayecto, hago mi selección y termina costando $120.000, que pasa?"
Gracias @Avianca por el hermoso servicios viaje maravilloso https://t.co/SYqMaUfnrn
@FlyRules @AviacionCCol @Avianca @AviacionenColom @spotterscol @ColAeroSpotters al parecer fue un error porque el vlo AVA26 es BOG-MAD
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
@Avianca ayudenme a recuperar mi cuenta lifemiles
RT @CarlaMorrisonmx: Avianca y AeroMexico hagan algo!!!! No se vale que roben cosas de maletas! @Aeromexico @Avianca @Marielmusic https://t…
RT @CarlaMorrisonmx: Avianca y AeroMexico hagan algo!!!! No se vale que roben cosas de maletas! @Aeromexico @Avianca @Marielmusic https://t…
"@Avianca Una preguntica? Quién se encarga de asignar los parqueaderos en El Dorado, el mismo que hace las rutas del Sitp.? Siempre demora."
Saludos @Avianca https://t.co/5Fp08D4fRD
@LATAM_CO por la seguridad del vuelo y de los pasajeros no debieron haber hecho abordar el avión para luego hacer revisión técnica
RT @TrafficAirColom: A partir de mañana @Avianca retoma sus vuelos a Caracas y para tal efecto se han programado dos vuelos en A330 (up gra…
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
"Buenas,  quería saber si ya reanudaron los vuelos de caracas a bogota? Después de los ocurrido con el avión proveniente de Madrid @Avianca"
Uaaaauhh @Avianca https://t.co/DitLlDPgzx
@LaSofrita @LATAM_CO te hice caso y acá más de una hora de retraso. :S
@LATAM_CO histérica con ustedes y sus retrasos.
"@TrafficAirColom pasajeros vuelo AV9832 acaban de llegar en bus a la terminal de #Manizales, con escala en Armenia. Gracias @avianca"
@Avianca por favor me dijeron que me llamaría por mi reserva no me han llamado
RT @CarlaMorrisonmx: Avianca y AeroMexico hagan algo!!!! No se vale que roben cosas de maletas! @Aeromexico @Avianca @Marielmusic https://t…
@Avianca por favor no me han llamado márquenme
"Ver una oferta de trabajo en @Avianca y resulta que no aparece en Oracle, su portal de empleo (como usuario Mac no… https://t.co/rpgq8b4trC"
@Avianca en Ciudad de México el vuelo es a la 1:29 y aún no empiezan A chequear
@Avianca señores para que hacen venir tres horas antes si no atienden? https://t.co/BYtoHalUtk
@LATAM_CO ...dos horas de retraso y la solución papas y jugó. .el colmo esta aerolínea
@LATAM_CO Ya respondí al correo. Es el segundo caso (además del Nro de Radicado que ya habían dado) frente a la misma solicitud.
@Avianca hace 2 días un tiquete de ida y vuelta a riohacha desde Armenia estaba a 500 mil y ahora que entré para reservar esta al doble😡
@Avianca  travel safe.
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
RT @exxonjavier: $AVH $PFAVH Exorcizando @Avianca para rally alcista en @nyse @BVCColombia @swingtraderscol @juananme1 @decorrea2… 
Jajajajajaj Usted tambien? Jajajajajajaj https://t.co/cJPN2oL3OE
RT @exxonjavier: $AVH $PFAVH Exorcizando @Avianca para rally alcista en @nyse @BVCColombia @swingtraderscol @juananme1 @decorrea2… 
"@agmethescaf @Avianca para mí también, la mejor ✈️"
RT @ZarateCamilaM: @Avianca por un mensaje no alcanzaría a explicar todo lo que me pasó ayer y el trato que recibí de parte de uds. Que asc…
Avianca: Volandole el mal genio a los colombianos desde 1.919 https://t.co/uojasu6IKI
RT @drheribertogza: @qtf @imagenhector @memobarba @jamatta900 @PedroFerriz @elnortecom https://t.co/viWiRDsIzU
El colmo hace mas de una hora que @Avianca  nos tiene dentro del avión esperando despegar a Barranquilla. Una falta de respeto
"Señores de @Avianca, deberían crear una ruta directa Cali-Bucaramanga. Ir hasta Bogotá es una mamera!!!"
RT @CarlaMorrisonmx: Avianca y AeroMexico hagan algo!!!! No se vale que roben cosas de maletas! @Aeromexico @Avianca @Marielmusic https://t…
Sigue la espera 2 horas dentro del avión de @Avianca  y aún no dan orden de salida en el dorado rumbo a Barranquilla.
@Avianca viajo en clase econmk bogota Cúcuta si llevo una guitarra acústica la puedo llevar junto a mi equipaje de mano sin costo adicional?
Vuelo bogotá barranquilla  de @Avianca  con itinerario 11: 05 pm aún en pista del dorado 2 horas después...
RT @DBonillaR: Una hora metidos en un avión de @Avianca esperando para poder despegar. El aeropuerto El Dorado no aguanta más.@AerocivilCol
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
"RT @CordovaLuis28: 6/Fue tanta la aproximación del avión Sukhoy de Venezuela al de @Avianca que se activó el sistema de emergencia ""Ti… "
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
"RT @CordovaLuis28: 6/Fue tanta la aproximación del avión Sukhoy de Venezuela al de @Avianca que se activó el sistema de emergencia ""Ti… "
@LATAM_CO ...despues de 4 horas de retraso logró llegar a mi destino....como raro @LATAM_CO incumplido cero recomendado
@LATAM_CO  y sus canales de atención. ..nunca responden...puede ser más mala esta aerolínea? ?
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
"@Avianca @AviancaBrasil Y a que no saben quién es el dueño de Avolon!

Ding Ding Ding--&gt;Hainan! 🤔🤗🤔🤗

@eBursatil @janusinho @andresmania"
"Por fin en #México, un vuelo muy tranquilo  por @Avianca"
Brasil ✈ Honduras  con StopOver en Colombia ✈ #Avianca @avianca https://t.co/tfTJQ4GKGc https://t.co/bADkMR7lYJ
Señores @Avianca donde puedo poner una queja escrita?
@Avianca recibí un mensaje sobre cambios en el itinerario de mi vuelo. ¿Cómo puedo confirmar la información?
JAJAJAJAJA en @LATAM_CO acaban de anunciar que está prohibido viajar con celulares @SamsungCO #GalaxyNote7
RT @rodrigoreales: El colmo hace mas de una hora que @Avianca  nos tiene dentro del avión esperando despegar a Barranquilla. Una falta de r…
@Avianca Inaudito https://t.co/ug7aFaslgh
"Ajjjjo, puntualidad absoluta para salir. 6am/6am. Gracias, @Avianca!!! 

Porque lo bueno,se valora. ✌"
@Avianca Amigos #FelizJueves !!!
"@Avianca
ProTURISMOespacialOFREZCAviajesPANORAMICAxRegionsEj:2ValleDelCperimetralOCEANOpacifCORDILLERAcentralAbajaALTURAminimaVEL
INNOV*RODA"
RT @davidbarguil: La medida tomada por Avianca de cancelar los vuelos a Caracas debe mantenerse hasta que tengamos garantías exigidas… 
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
Señores @Avianca me pueden decir cuando me dan respuesta de mi caso asignado a un analista el 11 de octubre? @sicsuper
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
@avianca y el CEO comprometidos ayer con  el #SimulacroNacional #SimulacroDeEvacuacion https://t.co/FdHv8a2HMS
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
Esto de sobrevender vuelos se le volvió costumbre a @Avianca
vuelo AV820 tres pasajeros esperando a ver si no llega alguien... Tienen huevo los de @Avianca
Viajé por @Avianca y todo estuvo perfecto #LasCosasBuenasHayQueDecirlas
"@Avianca gracias, los quiero❤"
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
"RT @yccpedro: Es importante que @Avianca vea esto y sirva #panela y #aguapanela respaldando los 350,000  campesinos que viven de… "
"RT @yccpedro: Es importante que @Avianca vea esto y sirva #panela y #aguapanela respaldando los 350,000  campesinos que viven de… "
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
"RT @yccpedro: Es importante que @Avianca vea esto y sirva #panela y #aguapanela respaldando los 350,000  campesinos que viven de… "
@Avianca las tripulaciones no deberían guardar su equipaje en los primeros compartimientos... AV9304 todo lleno!
@Avianca yo vuelo el 14 de diciembre a Madrid con escala en bogota.  No tengo el número ahorita a la mano
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
RT @NoticiasRCN: PRIMICIA. La traza del avión de @Avianca hostigado por naves militares en Venezuela. https://t.co/tisxEBjq5H https://t.co/…
"RT @yccpedro: Es importante que @Avianca vea esto y sirva #panela y #aguapanela respaldando los 350,000  campesinos que viven de… "
RT @CarlaMorrisonmx: Avianca y AeroMexico hagan algo!!!! No se vale que roben cosas de maletas! @Aeromexico @Avianca @Marielmusic https://t…
"RT @yccpedro: Es importante que @Avianca vea esto y sirva #panela y #aguapanela respaldando los 350,000  campesinos que viven de… "
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
Que tranfugo que te hagan firmar un papel antes de poder revisar bien tu maleta. Q respondan @avianca @Aeromexico https://t.co/VpCD02ngMd
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
"RT @yccpedro: Es importante que @Avianca vea esto y sirva #panela y #aguapanela respaldando los 350,000  campesinos que viven de… "
"@AerocivilCol que pasa entonces cuando @AerolineaSatena y @Avianca dicen, como en este momento, que el aeropuerto está cerrado?"
@AlejoBorraez @AerolineaSatena @Avianca LA aerolínea no está obligada a compensar cuando se trata de condiciones meteorológicas.
Como siempre @Avianca creando malas experiencias en los usuarios
Que pésimo es el servicio del call @Avianca y de sus asesores
@AerocivilCol @AerolineaSatena @Avianca y quién controla su operación entonces?
Como siempre @Avianca mostrando la ineficiencia en sus servicios! #elpeorservicio #prefieroLan
"@Avianca Y APUESTO QUE LA SOLUCION ES VAYA A CALL CENTER Y ALLA SOLUCIONAN, ENTENDEMOS SU INCONFORMIDAD 😂😂😂 https://t.co/k161unSbmb"
"Visita los comercios aliados de @LATAM_CO Airlines como Assist Card, Distoyota y Cencosud para acumular KMS y viaja… https://t.co/Z7rkgrRLmJ"
"Señores de @Avianca, tuve que limpiar mi maleta en el baño donde se recibe el equipaje para no andar con ella  a las patadas."
"@Avianca reclame personalmente y la respuesta fue: ""no nos consta que no haya estado así antes la maleta"" ¡recién comprada! NADIE respondio"
Prefiero @LATAM_CO que @Avianca Es terrible ver la ineptitud de sus empleados frente a los procesos. #quemalservicio
"@Avianca su respuesta hace pensar que no tuvieran claras todas las demoras generadas, no es un solo vuelo son varios en esa ruta..."
RT @vimsatours: #NuncaEsTardePara viajar a Londres con @Avianca y sus tarifas promo. Llama a tu Consultor de @vimsatours para detal… 
"@Avianca envío dos de los varios vuelos atrasados Bogotá-Quito AV8375 02 octubre, Quito-Bogotá AV8374 12 octubre y lunes 24 octubre otro..."
@VivaColombiaco Llevemen a Cartagena!🙊
@VivaColombiaco Leticia
@VivaColombiaco Cartagena.
@yonhy_lescano @MTPE_Peru @cgt_peru @Avianca https://t.co/BcTvW9ydQ1
"@avianca dispuso de 450.000 sillas para viajes desde exterior a 25 ciudades del país suramericano.
https://t.co/Hpa5pc6xGf vía @travel2latam"
"@Avianca quiero poner mi queja a través de una cuenta de correo corporativa de atención al cliente. No por mensaje directo, que sea formal."
"@VivaColombiaco como asiii, ya son digitales???"
"#INFieles en #Barranquilla | Gracias @Wyndhamgardenbq @elheraldoco @QhuboQuilla @CvfarandulaTC @FelizDiaTV @Avianca 
https://t.co/ZOzuV1RBFd"
@Avianca  la ética y el cumplimiento de las leyes ? Que pasó con el buen#gobiernocorporativo ? https://t.co/CFfmns60xi
"@Avianca
¿Porqué unos boletos pagando con débito o crédito cuestan $209880 COP y con efectivo $265450 COP?
¿Tarifa administrativa?"
"@Avianca
¿Por qué $55570 COP de tarifa administrativa por un pago en efectivo que también YO mismo estoy gestionando sin la ayuda de nadie?"
Hola @VivaColombiaco tienen un DM
"Por lo demás @Avianca, me parece genial que ahora ofrezcan medios de pago en efectivo. Eso permite que más colombianos puedan volar y viajar"
"@Avianca y su pésimo servicio. Mi hermano espera su maleta en España desde el 21 de octubre, ¡No vuelen con ellos! Por favor RT"
"@Avianca Por problemas en la auropista Medellín Rionegro podemos perder la reserva 6D2NYP, 6DW84X y 6MFD5F Necesitamos cambiar la hora."
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
@Avianca muchas gracias
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
"RT @Marielmusic: @Aeromexico @Avianca espero respondan x saqueo a mi equipaje en vuelo Madrid-Mx esc. Bog. Que descaro de ""revisión"" https:…"
@karitoclash @LATAM_CO carito tengo tarjeta de davivienda con 69.250 puntos los puedo redimir para san andres? #AcumulandoExperiencias
@Aeromexico @Avianca  😡 https://t.co/H1GRzjE8an
@Avianca nada barato...
RT @karitoclash: Acumula rápido a través de 💳 VISA LATAM Pass del Bco Bogotá y Occidente o ntros aliados comerciales super @LATAM_CO… 
RT @karitoclash: #AcumulandoExperiencias quieres viajar con tus kms d @LATAM_CO con los puntos d éxito y carulla recibes 50% más d k… 
"#Machos en #Cartagena | Gracias @QhuboCartagena @Cartagenaplaza @CaribePlaza @elheraldoco @cnccartagena @Avianca 
https://t.co/UunuL11KxT"
@LATAM_CO no fueran tan malucos sus aviones y sus sillas tan incómodas hasta lo pensaria
@Avianca después de más de 2 horas en el avión por fin despegó a la 1 05 de la mañana. No brindaron mayor información hubo descontento gral
"#Avianca @Avianca Nadie se hace cargo por un equipaje ""perdido"" mucho menos por el desgaste emocional y la incertidumbre del viaje arruinado"
"RT @ArtesProd: #INFieles en #Barranquilla | Gracias @Wyndhamgardenbq @elheraldoco @QhuboQuilla @CvfarandulaTC @FelizDiaTV @Avianca 
https:/…"
"RT @ArtesProd: #Machos en #Cartagena | Gracias @QhuboCartagena @Cartagenaplaza @CaribePlaza @elheraldoco @cnccartagena @Avianca 
https://t.…"
RT @margaretojalvo: AV247 de hoy ruta #Washington  #Bogota con imagen de @FCFSeleccionCol Foto próximo  abordar #USA @Avianca aterrizan… 
@LATAM_CO Cúcuta- Bogotá https://t.co/OwIbNzDE9b
Me fui a #Quito con mis queridos @Colombiadeuna y @Danieltirado  en #UnNuevoDestino con @Avianca y #3TB ¿Ya viste?… https://t.co/RmdKdJ1k1r
Me fui a #Quito con mis queridos @Colombiadeuna y @Danieltirado  en #UnNuevoDestino con @Avianca y #3TB ¿Ya viste?… https://t.co/wX8ra6l6gU
#OjoAlDato @Avianca 🤔💭 https://t.co/ttBEte6Gmp
"@LATAM_CO es el colmo! Ya cumplí 4 meses esperando una respuesta, un reembolso... que falta de seriedad"
Haber culeros dejen de robar @Avianca @Avianca_ec @DenuncieAvianca esto es bien sabido hijos de su raterazo madre... https://t.co/woA4n4LxoR
"@jachaconjota @Avianca Hola, disculpa te respondieron de #Avianca, es que a nosotros se nos perdió una maleta hace 8 días y no responden :("
RT @AnPastranaG: @VivaColombiaco si fue un error en la reserva pero ya pagué 153mil pesos y uno de los vuelos no fue corregido.
RT @AngieGalvis26: El peor servicio al cliente es el de #Avianca @Avianca
RT @JudithAcuna: @CarolaDeMoras @iambetocuevas @carberrokals @SERNAC @Avianca @RafaAraneda @rubionatural @LORETOARAVENA https://t.co/e0R4EC…
