0 0
1 4.04875e-13
2 5.59261e-12
3 7.47535e-11
4 8.9063e-10
5 9.38125e-09
6 8.69848e-08
7 7.06608e-07
8 5.00072e-06
9 3.06268e-05
10 0.000161012
11 0.000719346
12 0.00269643
13 0.00833859
14 0.0207822
15 0.0403122
16 0.0574197
17 0.0534564
18 0.0233478
19 9.61892e-05
20 0.0230813
21 0.0683473
22 0.070619
23 0.0285779
24 0.000717635
25 0.0111087
26 0.0443059
27 0.0830661
28 0.0967195
29 0.0576582
30 0.00818912
31 0.00437683
32 0.032629
33 0.0658799
34 0.0806591
35 0.0490553
36 0.0064892
37 0.00460493
38 0.0372059
39 0.0901721
40 0.120965
41 0.087927
42 0.034397
43 0.00277372
44 0.00921928
45 0.048543
46 0.0859303
47 0.102383
48 0.0685185
49 0.0153915
50 0.000106264
51 0.020284
52 0.0759321
53 0.112952
54 0.119604
55 0.105412
56 0.0495356
57 0.00941284
58 0.000779428
59 0.0301646
60 0.0709643
61 0.101607
62 0.114654
63 0.0804502
64 0.0446455
65 0.0114088
66 0.000367867
67 0.0143769
68 0.0517175
69 0.0869135
70 0.112635
71 0.125403
72 0.10687
73 0.0867586
74 0.0517274
75 0.0252544
76 0.00697278
77 1.73989e-05
78 0.0034003
79 0.0155548
80 0.0272846
81 0.0421962
82 0.0499726
83 0.0558058
84 0.0559818
85 0.0521225
86 0.0472494
87 0.0389767
88 0.0329288
89 0.0250446
90 0.0202166
91 0.0147439
92 0.0117375
93 0.00862905
94 0.00707012
95 0.00555258
96 0.00486063
97 0.00421721
98 0.00391481
99 0
