0 0
1 0.00391473
2 0.0042169
3 0.00485943
4 0.00554813
5 0.00705384
6 0.00857435
7 0.0115561
8 0.0142058
9 0.0186735
10 0.0211894
11 0.0239142
12 0.0211696
13 0.0158895
14 0.00708005
15 0.0012835
16 1.15025e-05
17 5.86875e-05
18 0.00276857
19 0.0241407
20 0.076532
21 0.102237
22 0.0684195
23 0.00731825
24 0.0174577
25 0.110779
26 0.255063
27 0.378376
28 0.442385
29 0.331469
30 0.14846
31 0.0260039
32 0.0036883
33 0.056402
34 0.152738
35 0.187298
36 0.132637
37 0.0733036
38 0.0158432
39 0.0011489
40 0.030318
41 0.0721495
42 0.0797973
43 0.0757527
44 0.0522833
45 0.0157536
46 0.00184426
47 0.00197277
48 0.0142417
49 0.01294
50 0.01294
51 0.0142417
52 0.00197277
53 0.00184426
54 0.0157536
55 0.0522833
56 0.0757527
57 0.0797973
58 0.0721495
59 0.030318
60 0.0011489
61 0.0158432
62 0.0733036
63 0.132637
64 0.187298
65 0.152738
66 0.056402
67 0.0036883
68 0.0260039
69 0.14846
70 0.331469
71 0.442385
72 0.378376
73 0.255063
74 0.110779
75 0.0174577
76 0.00731825
77 0.0684195
78 0.102237
79 0.076532
80 0.0241407
81 0.00276857
82 5.86875e-05
83 1.15025e-05
84 0.0012835
85 0.00708005
86 0.0158895
87 0.0211696
88 0.0239142
89 0.0211894
90 0.0186735
91 0.0142058
92 0.0115561
93 0.00857435
94 0.00705384
95 0.00554813
96 0.00485943
97 0.0042169
98 0.00391473
99 0
