0 0 0
0 1 0
0 2 0
0 3 0
0 4 0
0 5 0
0 6 0
0 7 0
0 8 0
0 9 0
0 10 0
0 11 0
0 12 0
0 13 0
0 14 0
0 15 0
0 16 0
0 17 0
0 18 0
0 19 0
0 20 0
0 21 0
0 22 0
0 23 0
0 24 0
0 25 0
0 26 0
0 27 0
0 28 0
0 29 0
0 30 0
0 31 0
0 32 0
0 33 0
0 34 0
0 35 0
0 36 0
0 37 0
0 38 0
0 39 0
0 40 0
0 41 0
0 42 0
0 43 0
0 44 0
0 45 0
0 46 0
0 47 0
0 48 0
0 49 0
0 50 0
0 51 0
0 52 0
0 53 0
0 54 0
0 55 0
0 56 0
0 57 0
0 58 0
0 59 0
0 60 0
0 61 0
0 62 0
0 63 0
0 64 0
0 65 0
0 66 0
0 67 0
0 68 0
0 69 0
0 70 0
0 71 0
0 72 0
0 73 0
0 74 0
0 75 0
0 76 0
0 77 0
0 78 0
0 79 0
0 80 0
0 81 0
0 82 0
0 83 0
0 84 0
0 85 0
0 86 0
0 87 0
0 88 0
0 89 0
0 90 0
0 91 0
0 92 0
0 93 0
0 94 0
0 95 0
0 96 0
0 97 0
0 98 0
0 99 0

1 0 -2.44929e-14
1 1 -3.73604
1 2 -2.90541
1 3 -1.55874
1 4 -0.263555
1 5 0.636584
1 6 1.00412
1 7 0.887435
1 8 0.466633
1 9 -0.0263613
1 10 -0.389817
1 11 -0.512313
1 12 -0.393139
1 13 -0.12176
1 14 0.172176
1 15 0.372673
1 16 0.417
1 17 0.308173
1 18 0.106113
1 19 -0.100329
1 20 -0.228668
1 21 -0.23613
1 22 -0.132832
1 23 0.0295238
1 24 0.182686
1 25 0.268303
1 26 0.256473
1 27 0.158609
1 28 0.0202629
1 29 -0.100462
1 30 -0.158032
1 31 -0.13372
1 32 -0.0400902
1 33 0.0810006
1 34 0.179345
1 35 0.217414
1 36 0.182829
1 37 0.0915811
1 38 -0.0180499
1 39 -0.0999948
1 40 -0.123452
1 41 -0.0809795
1 42 0.0104483
1 43 0.111152
1 44 0.180481
1 45 0.192284
1 46 0.140908
1 47 0.0485753
1 48 -0.0463983
1 49 -0.106816
1 50 -0.106816
1 51 -0.0463983
1 52 0.0485753
1 53 0.140908
1 54 0.192284
1 55 0.180481
1 56 0.111152
1 57 0.0104483
1 58 -0.0809795
1 59 -0.123452
1 60 -0.0999948
1 61 -0.0180499
1 62 0.0915811
1 63 0.182829
1 64 0.217414
1 65 0.179345
1 66 0.0810006
1 67 -0.0400902
1 68 -0.13372
1 69 -0.158032
1 70 -0.100462
1 71 0.0202629
1 72 0.158609
1 73 0.256473
1 74 0.268303
1 75 0.182686
1 76 0.0295238
1 77 -0.132832
1 78 -0.23613
1 79 -0.228668
1 80 -0.100329
1 81 0.106113
1 82 0.308173
1 83 0.417
1 84 0.372673
1 85 0.172176
1 86 -0.12176
1 87 -0.393139
1 88 -0.512313
1 89 -0.389817
1 90 -0.0263613
1 91 0.466633
1 92 0.887435
1 93 1.00412
1 94 0.636584
1 95 -0.263555
1 96 -1.55874
1 97 -2.90541
1 98 -3.73604
1 99 -2.44929e-14

2 0 0
2 1 -2.9091
2 2 -2.35396
2 3 -1.32773
2 4 -0.219568
2 5 0.629084
2 6 1.02774
2 7 0.96402
2 8 0.573543
2 9 0.0697458
2 10 -0.339726
2 11 -0.522781
2 12 -0.454328
2 13 -0.205973
2 14 0.0990572
2 15 0.337136
2 16 0.428501
2 17 0.356173
2 18 0.167576
2 19 -0.0502002
2 20 -0.206675
2 21 -0.247128
2 22 -0.169834
2 23 -0.0168543
2 24 0.145413
2 25 0.253293
2 26 0.265746
2 27 0.185863
2 28 0.0540274
2 29 -0.0736084
2 30 -0.147341
2 31 -0.14151
2 32 -0.0606582
2 33 0.0559041
2 34 0.158563
2 35 0.208634
2 36 0.186899
2 37 0.105227
2 38 -0.000421816
2 39 -0.0851336
2 40 -0.11585
2 41 -0.0823393
2 42 0.00200969
2 43 0.0990672
2 44 0.168461
2 45 0.184207
2 46 0.137767
2 47 0.0503016
2 48 -0.039651
2 49 -0.0971878
2 50 -0.0971878
2 51 -0.039651
2 52 0.0503016
2 53 0.137767
2 54 0.184207
2 55 0.168461
2 56 0.0990672
2 57 0.00200969
2 58 -0.0823393
2 59 -0.11585
2 60 -0.0851336
2 61 -0.000421816
2 62 0.105227
2 63 0.186899
2 64 0.208634
2 65 0.158563
2 66 0.0559041
2 67 -0.0606582
2 68 -0.14151
2 69 -0.147341
2 70 -0.0736084
2 71 0.0540274
2 72 0.185863
2 73 0.265746
2 74 0.253293
2 75 0.145413
2 76 -0.0168543
2 77 -0.169834
2 78 -0.247128
2 79 -0.206675
2 80 -0.0502002
2 81 0.167576
2 82 0.356173
2 83 0.428501
2 84 0.337136
2 85 0.0990572
2 86 -0.205973
2 87 -0.454328
2 88 -0.522781
2 89 -0.339726
2 90 0.0697458
2 91 0.573543
2 92 0.96402
2 93 1.02774
2 94 0.629084
2 95 -0.219568
2 96 -1.32773
2 97 -2.35396
2 98 -2.9091
2 99 0

3 0 0
3 1 -1.568
3 2 -1.33243
3 3 -0.638285
3 4 0.189426
3 5 0.842261
3 6 1.12601
3 7 1.00402
3 8 0.584981
3 9 0.0623818
3 10 -0.364279
3 11 -0.562803
3 12 -0.502739
3 13 -0.251033
3 14 0.0708532
3 15 0.33502
3 16 0.452525
3 17 0.396313
3 18 0.207733
3 19 -0.0240221
3 20 -0.202398
3 21 -0.264036
3 22 -0.200988
3 23 -0.0498982
3 24 0.123011
3 25 0.248595
3 26 0.278206
3 27 0.208595
3 28 0.0785284
3 29 -0.0566332
3 30 -0.143777
3 31 -0.150903
3 32 -0.0779819
3 33 0.0375172
3 34 0.145204
3 35 0.204679
3 36 0.192518
3 37 0.116489
3 38 0.0121486
3 39 -0.0752818
3 40 -0.112314
3 41 -0.0852179
3 42 -0.00477176
3 43 0.0901263
3 44 0.160309
3 45 0.179614
3 46 0.136631
3 47 0.0530519
3 48 -0.0344438
3 49 -0.0932112
3 50 -0.0932112
3 51 -0.0344438
3 52 0.0530519
3 53 0.136631
3 54 0.179614
3 55 0.160309
3 56 0.0901263
3 57 -0.00477176
3 58 -0.0852179
3 59 -0.112314
3 60 -0.0752818
3 61 0.0121486
3 62 0.116489
3 63 0.192518
3 64 0.204679
3 65 0.145204
3 66 0.0375172
3 67 -0.0779819
3 68 -0.150903
3 69 -0.143777
3 70 -0.0566332
3 71 0.0785284
3 72 0.208595
3 73 0.278206
3 74 0.248595
3 75 0.123011
3 76 -0.0498982
3 77 -0.200988
3 78 -0.264036
3 79 -0.202398
3 80 -0.0240221
3 81 0.207733
3 82 0.396313
3 83 0.452525
3 84 0.33502
3 85 0.0708532
3 86 -0.251033
3 87 -0.502739
3 88 -0.562803
3 89 -0.364279
3 90 0.0623818
3 91 0.584981
3 92 1.00402
3 93 1.12601
3 94 0.842261
3 95 0.189426
3 96 -0.638285
3 97 -1.33243
3 98 -1.568
3 99 0

4 0 0
4 1 -0.276859
4 2 -0.225861
4 3 0.189411
4 4 0.718632
4 5 1.1112
4 6 1.20271
4 7 0.961964
4 8 0.486921
4 9 -0.0460824
4 10 -0.455579
4 11 -0.624263
4 12 -0.532452
4 13 -0.253258
4 14 0.0895915
4 15 0.366883
4 16 0.488958
4 17 0.427049
4 18 0.224771
4 19 -0.0246802
4 20 -0.218035
4 21 -0.288551
4 22 -0.226461
