0.01 1
0.02 0.999769
0.03 0.999175
0.04 0.998265
0.05 0.997053
0.06 0.995548
0.07 0.993753
0.08 0.991671
0.09 0.989305
0.1 0.986656
0.11 0.983727
0.12 0.980519
0.13 0.977034
0.14 0.973273
0.15 0.969239
0.16 0.964933
0.17 0.960357
0.18 0.955514
0.19 0.950405
0.2 0.945033
0.21 0.9394
0.22 0.933509
0.23 0.927362
0.24 0.920962
0.25 0.914311
0.26 0.907413
0.27 0.900271
0.28 0.892886
0.29 0.885264
0.3 0.877406
0.31 0.869316
0.32 0.860998
0.33 0.852456
0.34 0.843691
0.35 0.83471
0.36 0.825515
0.37 0.81611
0.38 0.806499
0.39 0.796686
0.4 0.786675
0.41 0.776472
0.42 0.766078
0.43 0.755501
0.44 0.744742
0.45 0.733808
0.46 0.722703
0.47 0.711431
0.48 0.699997
0.49 0.688406
0.5 0.676662
0.51 0.664772
0.52 0.652738
0.53 0.640568
0.54 0.628265
0.55 0.615834
0.56 0.603282
0.57 0.590612
0.58 0.577831
0.59 0.564944
0.6 0.551955
0.61 0.53887
0.62 0.525696
0.63 0.512436
0.64 0.499097
0.65 0.485683
0.66 0.472202
0.67 0.458657
0.68 0.445054
0.69 0.4314
0.7 0.417699
0.71 0.403957
0.72 0.39018
0.73 0.376374
0.74 0.362543
0.75 0.348693
0.76 0.334831
0.77 0.320961
0.78 0.307089
0.79 0.293221
0.8 0.279362
0.81 0.265518
0.82 0.251694
0.83 0.237896
0.84 0.224128
0.85 0.210398
0.86 0.196709
0.87 0.183068
0.88 0.169479
0.89 0.155949
0.9 0.142481
0.91 0.129082
0.92 0.115757
0.93 0.10251
0.94 0.0893476
0.95 0.0762738
0.96 0.0632939
0.97 0.0504127
0.98 0.0376353
0.99 0.0249663
